"gene","Genotype.statistic","Diet.statistic","Genotype:Diet.statistic","Genotype.p.value","Diet.p.value","Genotype:Diet.p.value","Genotype.p.adj","Diet.p.adj","Genotype:Diet.p.adj"
"Hoxa2",36.0251537224544,2.37071815374171,2.11591597702087,1.98391363631186e-09,0.123647138426076,0.145791648141889,3.0807098635998e-08,0.214164770364107,0.352716783357698
"Crispld1",1.99654910045712,4.08245744162908,2.11420348490337,0.157674490008376,0.0433448669846838,0.145954800581037,0.314899207814073,0.0897264935151514,0.352859816295738
"Atg16l1",0.659607240573848,0.727364838736829,2.11422373038727,0.416709006838675,0.393749639769198,0.145952870552522,0.59493440350414,0.519504338320638,0.352859816295738
"Nup214",0.705178269414748,0.511031137814883,2.11322638166264,0.401059940848328,0.474701776620395,0.146047983332987,0.580779516859768,0.595940025642646,0.352859816295738
"Adig",5.78487448152523,6.83498945827689,2.11331897674451,0.0161743338075769,0.00894611113221749,0.146039150003005,0.0541374552698838,0.0227905754725673,0.352859816295738
"Gabrd",0.0357522998891072,0.079992575804052,2.11425624824365,0.85002999145124,0.777310612296839,0.145949770642882,0.91598447735287,0.843181730536611,0.352859816295738
"Clec12a",1.37315447918447,1.94196913358068,2.11386736642276,0.241285614927006,0.163471501077564,0.145986847401544,0.422466266953309,0.267708896761112,0.352859816295738
"Jrkl",15.5095338409712,0.351388818523145,2.11395835915212,8.23888002494357e-05,0.553335194980765,0.145978171023847,0.000558869387434183,0.665200197444961,0.352859816295738
"Csrnp1",15.4246762478719,2.84230223999765,2.11449760019386,8.61688790150986e-05,0.0918293152731676,0.145926765012281,0.000581306015408518,0.167941790328656,0.352859816295738
"Calcoco2",0.0782017421723674,0.234063510040416,2.11342775717943,0.779752410473385,0.628532712970023,0.146028773402024,0.874276080340685,0.728043610772283,0.352859816295738
"Smo",2.89518894684831,0.927016438833058,2.11278912137448,0.0888610332858265,0.335651892073154,0.146089704968269,0.208135159127515,0.459465473400645,0.352907668632467
"Tmem30c",0.024718162223486,0.925029461637694,2.11166167267209,0.875073084488146,0.336170330575475,0.146197343652549,0.930285443249427,0.460006019141474,0.353114717989649
"Mogat1",0.92930623642159,0.143551172364347,2.11089503559405,0.33505576851067,0.704780195889334,0.146270586364959,0.517693632731464,0.788084357016281,0.353185672849743
"Rfc1",16.5981038247512,1.20291892857469,2.11091083564314,4.63883013453217e-05,0.272753225396122,0.146269076447661,0.000333032018084581,0.400962679254497,0.353185672849743
"Ccr1",6.66401478958716,0.89487160425257,2.1102634891982,0.00984546598456447,0.344172815713472,0.146330953917557,0.035885364135229,0.468839411205483,0.353278463408458
"Rims4",112.979207539196,41.2462819831854,2.10954866255112,2.59360491356627e-26,1.37449634213457e-10,0.146399315874581,1.77722637970883e-24,9.97005162044728e-10,0.35339052368886
"St6gal2",1.13319216810463,0.318439935677874,2.10816685914341,0.287109254310613,0.572553487249517,0.146531565841393,0.476612721241917,0.682499881863804,0.35365674531534
"Hnrnpab",27.176790769798,4.96830339452847,2.10786075124748,1.87655393512083e-07,0.025827830436482,0.146560881117807,2.15228974481843e-06,0.0575329303525618,0.353674489530952
"Pcdhga6",0.390292365636484,50.4604828145147,2.10657510147027,0.532153407997193,1.2597311891935e-12,0.146684077220911,0.696065821539988,1.04672091535516e-11,0.353918743705175
"Ubr1",0.0882281150883672,0.141666170580951,2.10564791491011,0.766445251658362,0.706634483218152,0.14677299645167,0.866337556965841,0.789272045728092,0.354080233986704
"Htr6",0.0106845477061953,0.7060206047655,2.10526737063985,0.917673539374918,0.400778824632789,0.146809509084579,0.954738793938795,0.526281623675963,0.354092403898581
"Zkscan6",3.25174554706718,1.77801039703404,2.10500516473191,0.0713635786319752,0.18241012080565,0.146834673298285,0.176577705395006,0.292419131441851,0.354092403898581
"Ripk1",0.416790684642349,11.4120394616989,2.10490790393079,0.518550735663994,0.000731189947274361,0.146844008770709,0.684108020350426,0.00236813188273512,0.354092403898581
"Msh5",3.79592336095794,10.6244138161021,2.1037743799151,0.0513925131119772,0.00111804362977513,0.146952858239765,0.137265489905817,0.00350337742172969,0.354301823062574
"Ilf2",0.0419106646124906,0.242249289332443,2.10040187646752,0.837792391583704,0.622592054573541,0.14727725008761,0.908911330706217,0.723570411290689,0.354924507357196
"Cct8l1",1.88811744052484,0.213239126379016,2.10070428149043,0.16943092863929,0.644245758180563,0.147248129620491,0.330628483262056,0.739699782102075,0.354924507357196
"Cnp",1.62792455413465,6.96842121266927,2.10042073239327,0.202006249234829,0.00830297214019508,0.147275434142839,0.372123926998886,0.0213924416597698,0.354924507357196
"Des",48.765260717894,101.892329503247,2.0998387286764,2.98223277280352e-12,6.75295642611407e-24,0.147331496427204,6.79248859129492e-11,1.01628838625902e-22,0.355002107880782
"Usp39",0.0126359024759008,0.170609649200239,2.0985805601279,0.910499909540464,0.679575311217768,0.147452773528617,0.951075508778547,0.768124633881228,0.355241174765308
"Senp1",1.70519730944441,0.457087050794951,2.09820137451385,0.19162579608156,0.498996886837804,0.147489345997958,0.359100453194619,0.617154137384728,0.355276131429338
"Skap2",9.46593053236086,56.9965152600375,2.09617474227805,0.00209626555096987,4.56676085624521e-14,0.14768498846688,0.00968613032059335,4.16413080793413e-13,0.355620874748564
"Irgc1",0.279754803603781,0.644530803969033,2.09603266317108,0.596868269411818,0.422085108753316,0.147698715166018,0.74669034819888,0.546941056268982,0.355620874748564
"Zfp62",0.668240231967219,6.24504546601602,2.09625535510561,0.413676263024019,0.0124626525586077,0.147677200854281,0.59242835429521,0.0304901388865482,0.355620874748564
"Nyap1",12.7709311517139,151.615478378114,2.09527026241784,0.000352936021647596,1.04901007124503e-34,0.147772397652258,0.0020285028140153,2.41662506112429e-33,0.355745091851445
"Rpap2",3.13784233453434,7.96585226571617,2.09494447805741,0.076511275961796,0.00477185010326363,0.147803895850169,0.186224467474728,0.0129886920576157,0.355767733165212
"Hpca",0.423843632900447,0.752676228586701,2.09455218209977,0.515033374868306,0.385641408762488,0.147841834728358,0.680862198136797,0.511741541434062,0.355805868275408
"Cnga3",1.95931255968003,0.388941960513516,2.09338852665196,0.161603498511567,0.532863707557872,0.147954436354099,0.320677897292885,0.646868019811866,0.356023653408556
"Cyrib",0.0518392471290088,20.7579420797814,2.0931304614405,0.819895700849288,5.24454599411754e-06,0.147979421263771,0.898331664338034,2.39311204713162e-05,0.356030572330869
"Atf5",0.000943560200936193,15.2777882963252,2.09259831789993,0.975495223381292,9.31294601126952e-05,0.14803095645586,0.987825404484275,0.000352779039330682,0.356101358202676
"Lrrc43",2.11054013372985,1.98314169530402,2.09212527422122,0.146304506870806,0.159076502871091,0.148076785165648,0.298671711162244,0.262045341246412,0.356109188877976
"Fez1",0.554493138425991,13.1040230156136,2.09210819009468,0.456496976490032,0.000295442688759309,0.148078440584172,0.631418210996305,0.00103311913509037,0.356109188877976
"Pdp1",0.533820269731013,10.4565720191573,2.09085637593785,0.465014334179489,0.0012242655036153,0.148199795823386,0.639166799470145,0.00380732858337527,0.356347814266683
"Lrrc47",9.68901425723607,42.9860062110472,2.08990589935062,0.00185653313047225,5.65784044269785e-11,0.148292013364978,0.00870834634430371,4.21017581556208e-10,0.35651631699257
"Cstad",0.0361848913179278,1.68719723569146,2.08843967822702,0.849136250763529,0.193986913087436,0.148434396823119,0.915606507502113,0.307095090586608,0.356805357820972
"Commd4",0.157553049922958,1.35416284604203,2.08625271894169,0.691423973020964,0.244566572418285,0.148647057576224,0.817474319938076,0.369551874289952,0.357263219126856
"Galr3",0.00134829888888193,52.1080621898175,2.08552866895397,0.97070930098925,5.45485585304592e-13,0.148717540296776,0.985023118900365,4.62556839397569e-12,0.357379279420831
"Fancf",0.0118308503410702,2.87551536708265,2.08521156197173,0.91338631790002,0.0899528768787649,0.148748420997336,0.952717377235129,0.165204285627139,0.357400152688764
"Coq7",0.587906015716072,0.728381478093092,2.08398937369567,0.443239703253378,0.393419283684129,0.148867508652494,0.619251166188543,0.519238646435991,0.357632924337029
"Slc26a1",1.19376159018713,1.39865407879505,2.08329159285409,0.274586229167462,0.236964134808306,0.148935547371398,0.461214357805741,0.359950331366677,0.357636313647721
"Rflnb",2.39960870803204,232.105044890978,2.08339832441404,0.121382579275388,4.26716820476407e-52,0.148925137990348,0.260430730038252,1.58327671892433e-50,0.357636313647721
"Fem1a",0.60989718696866,4.80451756557729,2.08353017296343,0.434836440492677,0.0283975361325351,0.148912280119159,0.611621916542352,0.0624195364922486,0.357636313647721
"Heatr9",0.0458122207175486,5.34627668218104,2.08303060715198,0.830519846424336,0.0207774111017854,0.148961004408327,0.904923275388801,0.0475929802236204,0.357644111225181
"Cep250",0.296451537331774,3.21389947031867,2.08252109418756,0.586122100096621,0.0730314833759863,0.149010717433406,0.738985607411203,0.139043033436215,0.357710134590062
"Stau2",0.518892855029352,24.170394156303,2.08066083684522,0.471323372732353,8.89270689113289e-07,0.14919238143113,0.645012574243427,4.50312135433689e-06,0.358079956937321
"Galk2",1.06801895482016,93.7679400210374,2.08036311058539,0.301406752333796,4.00009813806063e-22,0.149221479208371,0.491606698852823,5.65031406291143e-21,0.358079956937321
"Ccdc106",2.56893210766931,3.64229449938187,2.08026075483208,0.108998220570862,0.0563445960820003,0.149231484257987,0.240174924172495,0.111895441104229,0.358079956937321
"Slc25a25",2.24806342865511,9.61852505278596,2.07691822365776,0.13379866657798,0.00192911814217705,0.149558626373033,0.279088073562851,0.00576872598764663,0.358710736978074
"Glmn",0.0854941620686246,2.01523580655327,2.07643747770949,0.769988765753442,0.155743795489891,0.149605744863985,0.869016617250328,0.257806572653549,0.358710736978074
"Zfp867",0.597395487864526,3.51813420265567,2.07656678387873,0.439583293944394,0.0607163604735608,0.149593069760517,0.615715304774677,0.119102881313893,0.358710736978074
"Cbll1",3.92067414753589,3.05983265674146,2.07647792253585,0.0477104307628675,0.0802663891768132,0.149601780171237,0.129592960277193,0.150434085767484,0.358710736978074
"Espl1",9.40606513708061,0.0753189511838938,2.07652604662346,0.00216578622519691,0.78374725551831,0.149597062856827,0.00995588492301439,0.847860639748157,0.358710736978074
"Ndufb5",1.22885120391243,55.6525316984936,2.07583386893103,0.267644869060835,9.02751172326683e-14,0.149664929054867,0.453147442591381,8.05820517071872e-13,0.358760876992595
"Tm2d2",24.9773912213459,33.2309319913632,2.07576977779686,5.85320292185002e-07,8.31309359848419e-09,0.149671214782106,6.15637665908235e-06,5.16059160433273e-08,0.358760876992595
"Egfem1",2.84204003280074,0.329292628903503,2.07408688819283,0.0918442972132398,0.566082833894527,0.149836370758999,0.212760952525975,0.676638772196398,0.359103300838245
"Atp5o",11.7274614898921,3.78068617710808,2.07376902118421,0.000617171061973015,0.051862415702558,0.149867588827136,0.0033205164086039,0.104385599561945,0.35912467007193
"Kcnh1",6.5242886899739,16.7134124434432,2.07107706749324,0.0106489883943153,4.36547916527962e-05,0.150132263652156,0.03842273361274,0.000174214766610141,0.359278105669888
"Cpa3",0.000123219091644986,1.25958829727781,2.07157487329713,0.99114345528793,0.261743489371418,0.150083279215758,0.995967741684963,0.388501742957686,0.359278105669888
"Ndc1",0.838597881279035,0.0928744388715635,2.07107547019481,0.359809930894921,0.760557622432844,0.150132420856528,0.542308060389453,0.829985049744923,0.359278105669888
"Eefsec",12.7471289075712,2.90020422166497,2.0718917787339,0.000357452784448331,0.088585000235264,0.150052104916793,0.00205280391867741,0.163250659051094,0.359278105669888
"Evi5l",0.458825361134647,6.67569039680564,2.07133401083627,0.498181860186882,0.00978120199066892,0.150106977991599,0.667045793507794,0.0246590441951988,0.359278105669888
"Chst5",0.297186899345383,0.385159540508892,2.07225445368425,0.585657902263696,0.534862377555678,0.150016437211095,0.738573827249768,0.648256129812959,0.359278105669888
"Rbm34",6.31198820193509,0.0713540893087665,2.07111865423725,0.0120008022524438,0.78937829016127,0.150128170795623,0.0424443045620695,0.851865837788216,0.359278105669888
"Ptpn23",2.3160324402685,0.136924508758665,2.07264644670274,0.128063217805623,0.711362017718439,0.149977896965797,0.270523677859629,0.792847630905317,0.359278105669888
"Sez6",5.54996788272936,2.01940052335704,2.07210696072105,0.0184913216599904,0.155317168957925,0.150030941427709,0.0603987327973277,0.257206126257657,0.359278105669888
"Eya2",29.2207703468077,96.073047706886,2.0694751071644,6.537664977515e-08,1.25579116327418e-22,0.150290020421227,8.11063321517134e-07,1.80714969635426e-21,0.359287618954886
"A3galt2",1.23064826456756,3.16673539237167,2.07071194744814,0.26729531335327,0.0751688127931116,0.150168203212295,0.452841286788818,0.142271202680709,0.359287618954886
"Polr1d",8.56409528488628,0.3909196520836,2.0696013410661,0.00343271153340667,0.531824042537039,0.150277582441521,0.014827509072545,0.645893189568034,0.359287618954886
"Mrln",0.684696488991551,4.22955878809647,2.06994736925619,0.407984772904836,0.039739652164995,0.150243493833038,0.587006683174282,0.0833130606448268,0.359287618954886
"Stac3",0.317229850751303,0.142840978592177,2.06944914040432,0.573283952342298,0.705477174949016,0.150292579102038,0.728388155638948,0.788362175447884,0.359287618954886
"Aldh6a1",1.27592829040039,3.74255902132475,2.06986544184863,0.258672009831281,0.0530582613409981,0.150251564036376,0.442844500777495,0.106347670198418,0.359287618954886
"Hmgb3",0.939102379847314,7.68974893446221,2.06991975183073,0.332521365866811,0.00555905152218683,0.150246214213895,0.514738664085971,0.0148972219440463,0.359287618954886
"Qprt",0.180375135545016,0.971239781377956,2.06856176712451,0.671055954478468,0.324383965895057,0.150380047623612,0.80271284142785,0.451084197133688,0.35933668302167
"Parp10",7.35866448146041,48.5765819900688,2.06862333333398,0.00668015952716075,3.28257026689279e-12,0.150373977174258,0.0261157098484753,2.64958541392354e-11,0.35933668302167
"Gnaq",5.0194309368226,2.89796428524985,2.06891176399905,0.0250761361897276,0.0887081678670885,0.150345541502709,0.0775049944459086,0.163384150424766,0.35933668302167
"Lhx9",0.0766483514386327,0.0627219029569211,2.06790756472756,0.781894987616014,0.802247220459042,0.150444569329532,0.875155000040361,0.860952148687234,0.359384201144261
"Ripor2",8.78544812441476,0.179008766831207,2.06803761971439,0.00304026899389377,0.672231358600534,0.150431739965232,0.0132819998938338,0.762427212814791,0.359384201144261
"Tmem74bos",2.08512660397529,1.9592622012983,2.06693348229837,0.148756695657864,0.161608887070324,0.150540697726417,0.302147965461476,0.265306138086801,0.359528430425025
"Dctn2",0.0244928038849684,20.028796788869,2.06684331145902,0.875639219204723,7.67363365102786e-06,0.150549599848223,0.930475012990211,3.42200284360292e-05,0.359528430425025
"Tmem266",2.30050650312032,0.161804535856483,2.06660712291788,0.129348774567482,0.687505141661763,0.150572920399938,0.272453017247896,0.774621837124222,0.35953080326219
"Slc6a20a",12.2822545296288,35.2889756911451,2.06613078011876,0.000458358528376324,2.89287330418203e-09,0.1506199655,0.00256105044498402,1.85667352798897e-08,0.359589815336768
"Ube4a",21.2956819221158,5.04008351727657,2.06449025983434,3.96238799781669e-06,0.0247789704020531,0.150782115705806,3.55071418635738e-05,0.0554882158787736,0.359923570888023
"Nudt14",3.17227046133477,6.30466721785563,2.0642304237194,0.0749145371648002,0.0120504431027328,0.150807816208832,0.183231807037237,0.0296076114255885,0.359931564311667
"Ntf5",0.00213369529453296,20.2246558175737,2.06342710476698,0.96315776157668,6.92750598919868e-06,0.150887304191836,0.980325480985354,3.10907550011333e-05,0.360014559105221
"Zswim7",0.0223325691757857,5.33055658175394,2.06350173255071,0.881207392519596,0.0209655750039458,0.150879917815169,0.934706240944785,0.0479557747568949,0.360014559105221
"Tfb2m",0.309378621379896,0.106156490074491,2.06296377026846,0.578068414542703,0.744566736882593,0.15093317245121,0.732732657382017,0.818087684462195,0.360070648293605
